samids	met1	met2	met3	met4	met5	met6	met7	met8	met9	met10	met11	met12	met13	met14	met15	met16	met17	met18	met19	met20	met21	met22	met23	met24	met25	met26	met27	met28	met29	met30	met31	met32	met33	met34	met35	met36	met37	met38	met39	met40	met41	met42	met43	met44	met45	met46	met47	met48	met49	met50	met51	met52	met53	met54	met55	met56	met57	met58	met59	met60	met61	met62	met63	met64	met65	met66	met67	met68	met69	met70	met71	met72	met73	met74	met75	met76	met77	met78	met79	met80	met81	met82	met83	met84	met85	met86	met87	met88	met89	met90	met91	met92	met93	met94	met95	met96	met97	met98	met99	met100
ind89	10.46672532	10.47049066	NA	14.05032522	13.88897414	13.59668544	10.19180829	10.92415998	10.98920829	10.16684533	12.01252648	13.11271769	10.32138801	13.4301959	13.54499359	12.71901779	13.3362205	14.52754236	11.92646696	7.888739583	8.108375178	9.871451807	11.08181124	13.13960359	13.52994053	9.145695534	13.08857746	15.16487574	14.33141165	9.68404001	8.690028357	10.8710009	12.06979898	14.49797796	13.27279515	12.5508723	10.43235529	8.571043293	11.42205944	12.98170444	14.70679714	9.326956113	11.61017201	9.633374836	10.96068531	12.33075815	14.06782434	9.048290658	11.63747069	9.265494098	11.29477837	7.520124351	9.689353631	12.29159468	7.538950549	7.557910941	8.667388119	10.45926046	11.17815242	8.771020817	9.705599908	10.33339874	9.75734621	9.907686844	7.191884272	8.103041876	6.986231142	10.62049935	12.28357328	10.71879986	10.29517438	8.43926438	9.74547978	5.608976114	8.388093727	8.622781418	9.345865991	9.798662549	7.977898174	8.565601995	13.39476665	12.90940239	8.235993028	9.70256304	9.762580643	10.4269089	11.75132004	9.353221779	7.956930483	10.8752613	6.978461927	9.173053867	10.76919702	9.350128236	10.9249037	7.342090577	8.418571583	12.21092151	7.35594321	9.551961692
ind90	11.16559599	5.824994731	NA	10.01483134	7.466354347	12.27083239	10.84643388	13.39259245	12.65916898	11.29757382	7.187783183	14.04729083	8.973445436	14.37727907	9.875349525	12.32374063	9.968381149	9.120173964	12.23107228	12.44123108	9.56968963	12.94167584	10.50424964	11.24906907	9.88592231	11.63837438	11.35062834	10.2637635	13.9529662	14.56801208	8.912602969	11.72757194	13.69165752	11.55152233	11.55395996	12.61136337	14.8004153	12.42103171	8.776820101	11.58047956	7.822833475	12.47576352	8.348823551	11.01018473	6.783100597	12.28081305	10.37491189	13.62003528	12.50592031	14.16730145	6.475276363	10.05714788	10.1266521	9.98889162	12.51375082	12.98037621	9.559815145	7.701717956	7.409363725	9.84778416	11.58172739	7.22366919	12.01890804	8.917997129	8.894437713	4.624291291	8.48479842	9.123414245	9.004379193	9.296395531	11.12134793	12.38400094	7.040302387	7.489542332	5.679704047	7.768833359	6.814681758	8.268994669	9.932821507	9.137214397	8.171213329	10.93977832	8.428853141	4.186625244	6.909649652	9.778870737	7.79921495	8.374756701	6.986400195	7.639246162	9.732779678	6.709987534	9.288287994	8.294083201	10.6923388	9.709902823	7.862155248	9.80846257	10.00558269	6.065950898
ind91	14.86895188	12.03521169	12.56327441	13.92787647	8.610067593	13.26165445	8.443995976	10.22219705	8.568192221	9.270825493	12.10058535	16.25393127	10.27396377	10.60497474	11.65820126	8.907333726	10.13627696	12.82673106	10.46415981	9.056445869	12.57002706	8.850905322	13.91114559	11.02067863	11.91668447	12.33333118	8.42748565	14.26401475	15.88856933	11.11392732	14.9062964	11.51897365	11.38225492	10.81336818	9.383158213	9.111521772	11.45037215	9.195319484	15.94627609	9.901534886	14.21884742	13.11072275	9.637712365	8.507093214	11.34441585	11.22164144	7.106148746	11.17921789	15.55149944	12.10205411	10.12468003	11.02508426	9.345052248	9.957821041	10.13700364	10.68944318	12.74461616	8.005466812	9.915134364	12.88951611	9.568718265	11.58123197	10.6611004	9.352906842	11.90807333	11.48445602	12.28240681	8.389910057	9.005646728	7.675448087	13.19570663	11.91985123	9.702067717	11.36478233	11.13301974	8.280072153	5.719175436	6.951779082	8.754494448	10.76667632	8.321007013	7.125231755	8.758437693	6.516889134	10.15639061	9.756367434	10.16105153	10.37087725	14.34885406	10.17435698	9.140170757	11.59651831	7.415818734	10.7515763	10.73921127	9.382089542	8.176343935	8.811561234	9.916017658	10.5918526
ind92	NA	13.11774843	15.99227628	9.017356413	10.5933394	12.37930228	12.43823347	12.13393859	13.25730879	14.81507667	12.08206256	9.371043376	14.56974324	6.24254841	10.06885269	8.199668601	5.964345731	10.71965825	9.198058148	12.45565398	13.62753769	9.207082954	8.507663888	9.668626962	7.884248269	6.211981598	12.43649717	7.433100602	9.542633788	10.10787992	7.242984096	9.319404789	11.10124925	7.802677211	9.220836215	6.11890209	10.54429198	10.73106749	10.92378737	9.587068638	10.29536779	11.48558059	12.45176955	7.373432972	12.92956815	7.960121028	9.637846565	8.356006284	12.93969777	11.76454939	5.247937723	8.271834185	9.729930721	7.258277575	8.989123991	8.40887695	6.252370006	10.01369988	5.554010601	3.731123056	8.715391931	12.43026037	6.087490213	7.333478253	8.727083504	7.250698938	6.756982924	10.31936855	11.7745814	9.353780537	8.723602704	9.690081425	5.028551105	9.001529918	10.39696292	5.090845154	8.865803941	7.758507725	9.532662464	7.035452912	8.123047688	8.726390341	10.18913892	8.262643533	4.348515408	4.210909403	6.135103321	5.221704213	9.077077875	6.243977699	13.50244144	11.58127784	5.570798762	8.735190621	5.388434877	5.344177359	7.355295107	9.532745502	5.855489907	5.654126524
ind93	9.756387187	13.54487378	10.26543102	13.11481386	11.51471918	10.5005909	10.40350068	14.59157226	14.60309305	8.744355299	12.80956471	15.52682819	11.05356031	11.55898399	11.13911226	13.11499579	10.53973951	10.41228619	13.27716119	12.40598725	12.0932122	11.11019062	11.32433699	11.02545575	10.58488524	13.74827184	11.91283165	11.13894723	11.41099791	9.710541754	9.237918902	10.70881478	14.81577804	8.444693704	14.18602151	11.7750767	12.24208079	13.47754738	8.726175869	10.2982664	14.51896702	11.95710555	10.63793217	14.37648864	11.96442531	6.908436527	11.33567795	11.01019955	11.42633872	10.33971299	6.748831931	10.51003131	9.93515685	7.374615999	5.615376248	6.710733618	7.354830145	6.838980905	6.069109275	9.801275698	9.969220161	9.26945439	8.737656655	7.484643155	7.028866088	7.244768452	8.671685381	8.27779938	11.75873923	6.939923009	6.116168743	6.93562789	7.187638084	10.12154397	8.221385928	4.969585679	9.093518427	9.318211421	8.21960794	12.47509309	6.865402431	8.906904754	9.188273803	12.64847188	7.213272124	4.672934873	4.672092548	6.561543529	6.762491871	6.988116685	8.62587828	7.505261559	8.218839479	9.142562892	6.404465933	8.569591629	5.504038752	11.33026454	8.250648673	4.78585788
ind94	10.13457952	7.830068362	11.14523676	7.493264209	7.753977932	12.23598569	12.62048353	14.47339826	7.207767709	16.79420171	10.92331768	7.644060948	11.02472068	10.05501518	11.87601742	10.29130772	11.51868693	11.96546932	10.20470276	9.391720526	10.79040613	6.156122177	11.38364537	11.33770562	13.04351478	7.28860673	12.21255006	5.78196317	9.98728458	12.74329988	11.56429675	10.15212073	7.502897617	12.20497529	9.371077398	9.12795659	8.552894737	9.255376073	5.266505572	12.46531868	9.944096495	11.11471123	8.561658854	13.76608725	11.49223441	8.129550266	9.424863996	12.25777873	11.31394684	11.86422033	10.71728252	10.61916075	7.6649585	9.293090374	9.292199916	9.13140271	6.63457671	5.329802411	11.0974536	10.50232641	7.150298222	9.520820636	11.03254119	10.77161672	12.79748713	9.776701978	5.035941581	11.53451344	7.894326567	8.730765248	6.707597224	7.929587667	10.80391447	9.137129584	5.898181299	7.67801681	10.75492521	7.49304578	7.775810058	7.686492681	10.63248244	9.274347355	8.845747284	7.334099367	8.76532292	7.112100963	7.192712105	7.857534732	8.608347947	9.706322673	7.945404402	5.748635012	8.009685717	8.905780923	8.00083017	9.342993042	6.611658898	7.931990974	6.332096615	6.353253869
ind95	9.846749309	NA	11.63729468	7.556348839	8.486382136	12.56508531	11.6211573	8.892933191	11.03412033	13.79916313	5.928325172	13.55537842	13.47808447	10.6399854	13.35785255	12.21917767	8.233443839	11.47879599	11.5074706	11.91785341	13.77045917	10.20586701	13.06008325	12.42851846	11.18495859	11.37900939	11.5399352	8.71692076	9.116934002	9.693020289	10.2576833	11.1359578	15.17523863	14.80579129	11.02357559	11.41703469	12.11437226	10.87237538	10.52429204	9.635254915	8.512020751	10.92077753	11.04351961	11.21088892	7.021285805	6.702651634	10.84029536	11.393518	12.04814068	11.4378044	9.931828783	6.048228595	7.303215217	9.625704755	10.583935	11.79545018	9.201354652	10.15795625	10.24731661	9.208801085	11.67431253	12.90336732	10.91613404	7.452942774	9.031296405	7.825952179	9.194348099	11.99144576	7.702095646	10.33045735	10.4229343	11.03946239	10.9204227	11.14310106	6.815942443	8.605877764	9.960808726	10.58525812	10.42376439	8.354918233	5.752043572	7.33861022	10.40980844	8.563104722	9.583251894	8.151850843	8.485093452	7.642771758	9.438748221	8.865685454	9.232795255	7.559582035	8.075767194	9.094957957	9.287879083	8.112872413	9.137344121	8.524401733	9.904776832	8.449474768
ind96	10.4321913	11.36884727	NA	8.678668508	14.52378259	12.58543358	9.57170316	12.7990398	13.82425602	10.99950025	11.97575597	13.89711063	11.97437712	13.51607856	9.922661068	10.1626624	11.32014481	15.40266964	12.52139605	12.48077495	13.63021762	9.500591801	11.93048061	10.64010378	11.49270871	9.488966698	16.04046612	8.484927372	8.194611847	10.61031194	11.81211882	12.16043173	11.41090898	8.793473922	11.60577894	7.828849893	11.80045005	12.23970214	10.12336133	12.72591153	8.799634745	12.30109227	10.05350908	14.31951011	12.8771959	11.56550762	13.3903167	13.50083379	11.16472567	14.21254157	10.67198927	10.44902327	10.24609223	8.617231097	9.900058884	10.07164244	11.022233	9.198806244	11.65489045	10.21605701	9.836098036	9.971158736	9.340818592	7.10648541	9.945485203	10.19092942	10.53173506	8.929849814	10.7315327	9.941359384	9.362157251	10.86975306	10.54886647	7.221315538	10.44696377	9.037512353	8.436724234	12.51633326	8.025991782	10.82870819	5.936181764	8.801400595	7.951329679	8.651558663	9.401389776	9.766712605	8.230165236	10.47454797	10.51043264	8.439565124	10.5366345	11.63767861	7.700683864	9.45096871	7.89685811	7.271757399	10.76243056	6.411446001	10.41644124	9.408965102
ind97	14.10500292	11.23439105	11.50465496	9.624808132	14.91038864	12.06649672	10.5569182	8.968275848	8.568412497	11.7401889	15.04186255	7.887280891	8.668889349	8.716948488	10.3542833	9.848196847	12.42830568	11.05310565	9.927397939	10.2864745	10.7109692	12.5268842	12.57497709	12.15763092	10.78445507	13.94117015	9.2928398	12.71072635	10.62460501	11.81981601	9.932597008	10.05260956	11.04654394	7.441334979	9.870785198	9.61514667	15.10491638	11.54373989	10.87205164	12.30811222	9.054975503	11.44657008	8.942316238	12.0334368	17.22499127	13.19515224	10.90744918	14.33552366	15.34154455	8.262190435	9.646824052	6.624584821	10.48520014	9.595762869	9.444114406	9.46837742	8.343752779	14.22101517	11.41153823	8.791199496	9.137174151	9.96629299	9.469231082	9.280516226	10.03564521	6.842935037	9.049966698	5.817527958	9.846601212	5.956844695	7.798922143	12.72411487	8.596200494	8.847462219	10.10352572	11.27672946	6.273623064	10.63959037	6.965875529	9.870137375	11.87498663	11.12547613	11.81557913	7.412611169	7.835273244	9.37696474	9.531937203	8.557795708	9.032208951	7.606318198	13.30193249	10.99389129	8.594306954	9.590630702	9.352359532	10.36459464	10.61439574	10.80275201	10.88836146	7.290879649
ind98	NA	12.27865708	13.8287648	11.95855052	12.64440191	14.65643017	13.98051889	10.91777113	12.96956978	12.02581637	14.88979743	13.12918302	11.83995033	10.71095508	10.72675441	11.69290195	10.84709604	13.2149791	10.82288828	14.58147215	11.54324727	15.51021251	12.26831771	10.49156379	14.55563019	11.42493541	10.08050387	13.57831893	11.9657311	12.05009343	10.75570638	13.0190738	13.85588074	17.04357258	10.33244302	11.52569437	15.39905998	12.56426061	12.69265353	13.07645394	8.519700605	7.965881584	12.30722049	11.50228385	14.41259277	11.9043643	12.90246878	10.97962194	15.46450519	8.264182351	8.360081426	10.56696839	8.323197746	10.7981609	11.3375107	11.24488966	11.43055329	7.57681227	10.65532614	13.0842178	7.337745592	8.385706444	9.108211754	11.93864319	9.490108179	6.957055572	11.07126084	8.704090372	7.350388125	9.428294829	9.859572173	9.597276529	11.5498828	6.329695909	9.901058885	6.643480729	11.76143242	8.389881628	6.540551692	7.542634536	7.513955726	6.581718339	4.725139195	8.755687015	11.4578628	7.202311191	10.65392621	11.44232425	8.391407973	9.808369048	6.992431155	10.44416464	9.668349252	6.252206243	7.990164696	7.015224667	6.858731478	9.471557918	6.687437161	9.974771307
ind99	10.7819602	12.6738878	NA	11.63936735	10.09053043	9.972541913	11.72643098	9.37774534	10.55692711	13.12484843	12.78614652	9.383417771	9.660050796	11.12214223	9.597258277	10.38964062	12.96822458	10.79571219	9.716926503	10.06132888	12.01369126	9.36795398	9.736738641	9.000359424	11.50547155	12.24525018	10.43405151	10.28369846	6.766912762	10.84508314	7.68817502	8.529280456	10.74734398	10.95874594	10.13755268	10.88877854	9.889057947	9.900258936	9.57244222	10.90119647	10.13006716	9.017275695	10.93104852	10.68793187	11.46045452	9.74134541	13.6573542	10.18227831	11.29604287	12.51018627	10.36055199	9.3243351	10.06875963	9.494831492	10.03232643	11.13803786	5.759012473	5.344485745	6.033245469	5.585378573	13.59838335	11.92560672	8.021807853	10.67625215	12.07956291	9.185353418	5.972424694	9.427964246	11.18568073	7.541941952	9.134415042	8.248177354	9.210183711	9.413260842	7.436535346	5.395236969	7.804036734	7.315695097	7.774415043	9.125122263	9.212027976	9.108687562	8.26707277	10.6163316	5.877475408	8.681001801	7.394779837	5.380788466	10.07798493	9.864948935	6.689401574	7.92279919	9.910383719	7.602035771	7.109364267	9.85659264	7.26809499	9.161311095	8.653284014	8.761803119
ind100	13.42592723	10.69894618	11.11697347	12.11966128	9.202939251	11.98610277	11.35299596	8.834431473	13.46935587	9.10371334	13.88396106	11.76967642	14.42706116	11.6903514	9.432683843	8.368205205	11.98469005	8.640013809	11.45412817	9.486211443	13.88574471	11.77436856	13.17615383	10.90895862	13.72291821	13.36223789	9.371788585	10.44758802	11.95639352	11.28410355	14.78393378	12.32102488	9.340401835	9.43916449	12.25730052	11.66251588	10.93626479	14.10963744	10.66644151	9.957525528	12.81416976	11.78702677	12.06408158	11.82384978	14.9605047	11.75597515	12.40055263	14.4739187	14.50776248	8.655533261	11.081264	10.9436278	10.18366504	8.271100517	11.6067287	9.685109084	10.72992571	12.65195418	11.92488993	10.57195544	7.172658557	10.0576333	9.432702266	9.208455251	5.812133606	7.814538617	10.97187635	8.71335318	10.82699009	10.71018361	10.28866618	8.230666368	12.21121581	10.39005915	10.60009601	9.760027144	8.266651593	4.712305459	9.208348345	6.654847362	7.114322258	6.475851066	8.067655724	9.802692597	12.21634128	10.3121491	7.789806305	9.39696321	6.375930602	11.30168256	8.558096876	8.157826458	7.249057624	7.777308334	12.38188906	5.574218751	12.12997882	8.446440468	7.720041289	11.64435061
